0.9302325581395349,-91.21391408474307
0.9325581395348838,-91.66239756877835
0.9348837209302325,-91.5652936180537
0.9372093023255814,-92.35779999438614
0.9395348837209302,-91.964131205331
0.9418604651162791,-93.09630226506697
0.9441860465116279,-92.29088110178991
0.9465116279069767,-93.99067464251087
0.9488372093023256,-92.49233651025101
0.9511627906976744,-94.93523976033461
0.9534883720930233,-92.68186919785114
0.9558139534883721,-95.86060755274524
0.9581395348837209,-92.89345577225218
0.9604651162790697,-96.67845877957879
0.9627906976744186,-93.09310463195422
0.9651162790697675,-97.44515870237146
0.9674418604651163,-93.17331143962693
0.9697674418604652,-98.11996263031516
0.9720930232558139,-93.25341969458469
0.9744186046511628,-98.34613456183845
0.9767441860465116,-93.39121090712767
0.9790697674418605,-98.01448831222572
0.9813953488372092,-93.47545674252714
0.9837209302325581,-97.29334857837014
0.986046511627907,-93.52296128290763
0.9883720930232558,-96.23524900018327
0.9906976744186047,-93.65295240989546
0.9930232558139535,-94.84457476424033
0.9953488372093023,-93.70064944083511
0.9976744186046511,-93.33280839698529
1,-93.61731942281644
1.002325581395349,-91.7552564617429
1.004651162790698,-93.29384002900801
1.006976744186046,-90.12608024256744
1.009302325581395,-92.52187109316013
1.011627906976744,-88.46279232171065
1.013953488372093,-91.27232693117095
1.016279069767442,-86.79850113093649
1.018604651162791,-89.56862787762324
1.02093023255814,-85.09306332585111
1.023255813953488,-87.53922754450613
1.025581395348837,-83.35562216324223
1.027906976744186,-85.32212557098663
1.030232558139535,-81.57233546360011
1.032558139534884,-83.01944121563071
1.034883720930233,-79.73230455969004
1.037209302325582,-80.66737596899564
1.03953488372093,-77.81864769147047
1.041860465116279,-78.28804729629448
1.044186046511628,-75.82673958754394
1.046511627906977,-75.89045919234289
1.048837209302325,-73.74946602570215
1.051162790697674,-73.4674863344643
1.053488372093023,-71.57816614281911
1.055813953488372,-71.0103840940033
1.058139534883721,-69.31015408865912
1.06046511627907,-68.5115513275325
1.062790697674419,-66.94337369090537
1.065116279069767,-65.95779208521265
1.067441860465116,-64.4727610777431
1.069767441860465,-63.33806168173604
1.072093023255814,-61.89657104360364
1.074418604651163,-60.6416091035196
1.076744186046512,-59.21114475855634
1.079069767441861,-57.85614773609615
1.081395348837209,-56.41015673315684
1.083720930232558,-54.96784551823683
1.086046511627907,-53.48523798867122
1.088372093023256,-51.96294070898836
1.090697674418605,-50.42653767328366
1.093023255813953,-48.82558882502428
1.095348837209302,-47.22011654800561
1.097674418604651,-45.53705586047406
1.1,-43.8481758857899
1.102325581395349,-42.07530063368509
1.104651162790698,-40.28830378681049
1.106976744186047,-38.41352642851441
1.109302325581395,-36.51168365838419
1.111627906976744,-34.51799621340324
1.113953488372093,-32.48073071860428
1.116279069767442,-30.34488275744485
1.118604651162791,-28.14532751608962
1.12093023255814,-25.83560860368518
1.123255813953488,-23.43755858069493
1.125581395348837,-20.9113962368647
1.127906976744186,-18.26821297175229
1.130232558139535,-15.47702126295493
1.132558139534884,-12.55301121067055
1.134883720930232,-9.509536191868314
1.137209302325581,-6.46328702357453
